,RM1,RM2,RM3,RM4,RM5,RM6,RM7
ASV_198376,0,0,0,0,0,0,0
ASV_10698,0,3.19E-05,0,0,0,0,0
ASV_115583,0,0,0,0,0,0,0
ASV_103883,0,0,0,0,0,0,0
ASV_182978,0,0,0,0,0,0,0
ASV_113288,0,0,0,0,0,0,0
ASV_143807,0,0,0,0,0,0,0
ASV_185953,0,0,0,3.19E-05,0,0,0
ASV_34047,0,0,0,0,0,0,0
ASV_122615,0,0,0,3.19E-05,0,0,0
ASV_251676,0,0,0,0,0,0,0
ASV_61093,0,0,0,0,0,0,0
ASV_83846,0,0,0,0,0,0,0
ASV_192247,0,0,0,0,0,0,0
ASV_74342,0,0,0,0,0,0,0
ASV_53100,0,0,0,0,0,0,0
ASV_18146,0,0,0,0,0,0,0
ASV_217947,0,0,0,0,0,0,0
ASV_17776,0,0,0,0,0,0,0
ASV_149193,0,0,0,0,0,0,0
ASV_224006,0,0,0,0,0,0,0
ASV_176055,0,0,0,0,0,0,0
ASV_90563,0,0,0,0,0,0,0
ASV_156978,0,0,0,0,0,0,0
ASV_41146,0,0,0,0,0,0,0
ASV_206097,0,3.19E-05,0,0,0,0,0
ASV_204022,0,0,0,0,0,0,0
ASV_56787,0,0,0,0,0,0,0
ASV_167845,0,0,0,0,0,0,0
ASV_180176,0,0,0,3.19E-05,0,0,0
ASV_51383,0,0,0,0,0,0,0
ASV_29589,0,0,0,0,0,0,0
ASV_61743,0,0,0,0,0,0,0
ASV_249531,0,0,0,0,0,0,0
ASV_240443,0,0,0,0,0,0,0
ASV_56087,0,0,0,0,0,0,0
ASV_219443,0,0,0,0,0,0,0
ASV_230060,0,0,0,0,0,0,0
ASV_139799,0,0,0,0,0,0,0
ASV_160137,0,0,0,0,0,0,0
ASV_120421,0,0,0,6.37E-05,0,0,0
ASV_57835,0,0,0,0,0,0,0
ASV_167254,0,0,0,0,0,0,0
ASV_35224,0,0,0,0,0,0,0
ASV_33387,0,0,0,0,0,0,0
ASV_120960,0,0,0,0,0,0,0
ASV_207083,0,0,0,0,0,0,0
ASV_210234,0,0,0,0,0,0,0
ASV_124084,0,0,0,0,0,0,0
ASV_199640,0,0,0,0,0,0,0
ASV_149787,0,0,0,0,0,0,0
ASV_48422,0,0,0,0,0,0,0
ASV_68701,0,0,0,0,0,0,0
ASV_101268,0,0,0,0,0,0,0
ASV_244424,0,0,0,0,0,0,0
ASV_27294,0,0,0,0,0,0,0
ASV_236088,0,0,0,0,0,0,0
ASV_53821,0,0,0,0,0,0,0
ASV_159697,0,0,0,0,0,0,0
ASV_36691,0,0,0,0,0,0,0
ASV_47988,0,0,0,3.19E-05,0,0,0
ASV_68031,0,0,0,0,0,0,0
ASV_31434,0,0,0,0,0,0,0
ASV_230467,0,0,0,0,0,0,0
ASV_230009,0,9.56E-05,0,0,0,0,0
ASV_251311,0,0,0,0,0,0,0
ASV_199139,0,0,0,0,0,0,0
ASV_111456,0,0,0,0,0,0,0
ASV_242664,0,0,0,0,0,0,0
ASV_130060,0,0,0,0,0,0,0
ASV_244729,0,0,0,0,0,0,0
ASV_242958,0,0,0,0,0,0,0
ASV_166271,0,0,0,0,0,0,0
ASV_218357,0,0,0,0,0,0,0
ASV_42218,0,0,0,3.19E-05,0,0,0
ASV_164910,0,0,0,0,0,0,0
ASV_109563,0,3.19E-05,0,0,0,0,0
ASV_183712,0,0,0,0,0,0,0
ASV_102836,0,0,0,0,0,0,0
ASV_130914,0,0,0,0,0,0,0
ASV_224308,0,0,0,3.19E-05,0,0,0
ASV_125985,0,3.19E-05,0,0,0,0,0
ASV_236043,0,0,0,0,0,0,0
ASV_161463,0,0,0,0,0,0,0
ASV_79130,0,0,0,0,0,0,0
ASV_208353,0,0,0,0,0,0,0
ASV_47924,0,0,0,0,0,0,0
ASV_113893,0,0,0,0,0,0,0
ASV_228831,0,0,0,0,0,0,0
ASV_25819,0,0,0,0,0,0,0
ASV_10442,0,0,0,0,0,0,0
ASV_84955,0,0,0,0,0,0,0
ASV_2907,0,0,0,0,0,0,0
ASV_178078,0,0,0,3.19E-05,0,0,0
ASV_58752,0,3.19E-05,0,0,0,0,0
ASV_144279,0,0,0,0,0,0,0
ASV_225665,0,0,0,0,0,0,0
ASV_154427,0,0,0,0,0,0,0
ASV_126014,0,0,0,0,0,0,0
ASV_176514,0,0,0,3.19E-05,0,0,0
ASV_241016,0,0,0,0,0,0,0
ASV_53399,0,0,0,0,0,0,0
ASV_176818,0,0,0,0,0,0,0
ASV_73744,0,0,0,0,0,0,0
ASV_95588,0,3.19E-05,0,0,0,0,0
ASV_29320,0,0,0,0,0,0,0
ASV_223879,0,0,0,0,0,0,0
ASV_82270,0,0,0,0,0,0,0
ASV_101793,0,0,0,3.19E-05,0,0,0
ASV_23013,0,0,0,0,0,0,0
ASV_95391,0,0,0,0,0,0,0
ASV_9689,0,0,0,0,0,0,0
ASV_215333,0,0,0,0,0,0,0
ASV_70515,0,0,0,0,0,0,0
ASV_93651,0,0,0,0,0,0,0
ASV_109667,0,0,0,0,0,0,0
ASV_86097,0,0,0,3.19E-05,0,0,0
ASV_41818,0,0,0,0,0,0,0
ASV_19648,0,0,0,0,0,0,0
ASV_197188,0,0,0,0,0,0,0
ASV_73984,0,0,0,0,0,0,0
ASV_238260,0,3.19E-05,0,0,0,0,0
ASV_159330,0,0,0,0,0,0,0
ASV_82364,0,0,0,3.19E-05,0,0,0
ASV_152393,0,0,0,0,0,0,0
ASV_104944,0,0,0,0,0,0,0
ASV_141568,0,6.37E-05,0,0,0,0,0
ASV_222386,0,0,0,0,0,0,0
ASV_218469,0,0,0,0,0,0,0
ASV_16264,0,0,0,0,0,0,0
ASV_76857,0,0,0,0,0,0,0
ASV_103741,0,3.19E-05,0,0,0,0,0
ASV_241731,0,0,0,0,0,0,0
ASV_141945,0,0,0,0,0,0,0
ASV_137449,0,0,0,0,0,0,0
ASV_57432,0,0,0,0,0,0,0
ASV_213672,0,0,0,3.19E-05,0,0,0
ASV_116529,0,0,0,0,0,0,0
ASV_86915,0,3.19E-05,0,0,0,0,0
ASV_235653,0,0,0,0,0,0,0
ASV_31077,0,0.000127458,0,0,0,0,0
ASV_75849,0,0,0,0,0,0,0
ASV_224394,0,0,0,0,0,0,0
ASV_134438,0,0,0,0,0,0,0
ASV_156663,0,0,0,0,0,0,0
ASV_154524,0,0,0,3.19E-05,0,0,0
ASV_170650,0,0,0,0,0,0,0
ASV_107928,0,0,0,0,0,0,0
ASV_74409,0,0,0,6.37E-05,0,0,0
ASV_152781,0,0,0,0,0,0,0
ASV_114798,0,0,0,0,0,0,0
ASV_70740,0,0,0,0,0,0,0
ASV_164371,0,0,0,0,0,0,0
ASV_44357,0,0,0,0,0,0,0
ASV_89030,0,3.19E-05,0,0,0,0,0
ASV_73026,0,0,0,0,0,0,0
ASV_155605,0,0,0,3.19E-05,0,0,0
ASV_192991,0,3.19E-05,0,0,0,0,0
ASV_230043,0,0,0,0,0,0,0
ASV_220341,0,0,0,3.19E-05,0,0,0
ASV_108768,0,0,0,3.19E-05,0,0,0
ASV_77328,0,0,0,0,0,0,0
ASV_26565,0,0,0,0,0,0,0
ASV_8034,0,0,0,0,0,0,0
ASV_240040,0,0,0,0,0,0,0
ASV_85806,0,0,0,0,0,0,0
ASV_45710,0,0,0,0,0,0,0
ASV_252228,0,0,0,0,0,0,0
ASV_33052,0,0,0,0,0,0,0
ASV_188015,0,0,0,0,0,0,0
ASV_16739,0,0,0,3.19E-05,0,0,0
ASV_193013,0,0,0,0,0,0,0
ASV_84653,0,0,0,0,0,0,0
ASV_173839,0,0,0,0,0,0,0
ASV_33374,0,0,0,0,0,0,0
ASV_96582,0,9.56E-05,0,0,0,0,0
ASV_39569,0,0,0,0,0,0,0
ASV_35945,0,0,0,0,0,0,0
ASV_91021,0,0,0,0,0,0,0
ASV_188280,0,0,0,0,0,0,0
ASV_197520,0,0,0,0,0,0,0
ASV_128581,0,0,0,0,0,0,0
ASV_104174,0,0,0,0,0,0,0
ASV_71701,0,0,0,0,0,0,0
ASV_222760,0,0,0,0,0,0,0
ASV_99968,0,0,0,0,0,0,0
ASV_100167,0,0,0,0,0,0,0
ASV_2245,0,0,0,0,0,0,0
ASV_52119,0,3.19E-05,0,0,0,0,0
ASV_172664,0,0,0,0,0,0,0
ASV_244798,0,0,0,0,0,0,0
ASV_232550,0,0,0,0,0,0,0
ASV_172269,0,3.19E-05,0,0,0,0,0
ASV_50370,0,0,0,0,0,0,0
ASV_80874,0,0,0,0,0,0,0
ASV_187862,0,0,0,0,0,0,0
ASV_150688,0,3.19E-05,0,0,0,0,0
ASV_103504,0,0,0,0,0,0,0
ASV_10067,0,3.19E-05,0,0,0,0,0
ASV_18280,0,0,0,0,0,0,0
ASV_127669,0,0,0,0,0,0,0
ASV_46011,0,0,0,0,0,0,0
ASV_138172,0,0,0,0,0,0,0
ASV_15436,0,0,0,0,0,0,0
ASV_103753,0,0,0,0,0,0,0
ASV_100261,0,0,0,0,0,0,0
ASV_173861,0,3.19E-05,0,0,0,0,0
ASV_176829,0,0,0,0,0,0,0
ASV_71347,0,0,0,0,0,0,0
ASV_35962,0,0,0,3.19E-05,0,0,0
ASV_76806,0,0,0,0,0,0,0
ASV_182507,0,0,0,0,0,0,0
ASV_55941,0,0,0,0,0,0,0
ASV_139945,0,0,0,0,0,0,0
ASV_121527,0,0,0,0,0,0,0
ASV_120196,0,0,0,0,0,0,0
ASV_104313,0,0,0,3.19E-05,0,0,0
ASV_162192,0,3.19E-05,0,0,0,0,0
ASV_235977,0,0,0,0,0,0,0
ASV_24665,0,0,0,0,0,0,0
ASV_143744,0,0,0,3.19E-05,0,0,0
ASV_168634,0,0,0,0,0,0,0
ASV_112863,0,0,0,0,0,0,0
ASV_158164,0,0,0,0,0,0,0
ASV_129758,0,0,0,0,0,0,0
ASV_144332,0,0,0,0,0,0,0
ASV_20005,0,0,0,0,0,0,0
ASV_182883,0,0,0,0,0,0,0
ASV_133024,0,0,0,0,0,0,0
ASV_222686,0,0,0,0,0,0,0
ASV_196721,0,0,0,0,0,0,0
ASV_206226,0,0,0,0,0,0,0
ASV_59348,0,0,0,0,0,0,0
ASV_197360,0,0,0,0,0,0,0
ASV_190902,0,0,0,0,0,0,0
ASV_115287,0,0,0,0,0,0,0
ASV_205659,0,0,0,0,0,0,0
ASV_3931,0,0,0,0,0,0,0
ASV_196130,0,0,0,0,0,0,0
ASV_127846,0,0,0,0,0,0,0
ASV_76547,0,0,0,0,0,0,0
ASV_149103,0,0,0,0,0,0,0
ASV_169037,0,0,0,3.19E-05,0,0,0
ASV_49149,0,0,0,0,0,0,0
ASV_27113,0,0,0,0,0,0,0
ASV_172358,0,0,0,3.19E-05,0,0,0
ASV_121659,0,3.19E-05,0,0,0,0,0
ASV_140912,0,0,0,0,0,0,0
ASV_95323,0,0,0,0,0,0,0
ASV_136116,0,0,0,0,0,0,0
ASV_58400,0,0,0,0,0,0,0
ASV_7603,0,0,0,0,0,0,0
ASV_46870,0,0,0,0,0,0,0
ASV_34225,0,3.19E-05,0,0,0,0,0
ASV_122015,0,0,0,0,0,0,0
ASV_179493,0,0,0,0,0,0,0
ASV_223693,0,0,0,0,0,0,0
ASV_122073,0,0,0,0,0,0,0
ASV_113908,0,0,0,0,0,0,0
ASV_203259,0,3.19E-05,0,0,0,0,0
ASV_7620,0,0,0,0,0,0,0
ASV_208064,0,0,0,0,0,0,0
ASV_5038,0,0,0,0,0,0,0
ASV_59390,0,0,0,0,0,0,0
ASV_35958,0,0,0,0,0,0,0
ASV_94589,0,0,0,0,0,0,0
ASV_78609,0,0,0,0,0,0,0
ASV_66845,0,0,0,0,0,0,0
ASV_127273,0,6.37E-05,0,0,0,0,0
ASV_230958,0,0,0,0,0,0,0
ASV_33157,0,0,0,0,0,0,0
ASV_130186,0,3.19E-05,0,0,0,0,0
ASV_5925,0,3.19E-05,0,0,0,0,0
ASV_170386,0,0,0,0,0,0,0
ASV_213313,0,0,0,0,0,0,0
ASV_163394,0,0,0,0,0,0,0
ASV_238148,0,3.19E-05,0,0,0,0,0
ASV_93707,0,0,0,0,0,0,0
ASV_27019,0,0,0,3.19E-05,0,0,0
ASV_112699,0,0,0,0,0,0,0
ASV_83643,0,0,0,0,0,0,0
ASV_18966,0,0,0,0,0,0,0
ASV_185495,0,0,0,0,0,0,0
ASV_222360,0,0,0,3.19E-05,0,0,0
ASV_205208,0,0,0,0,0,0,0
ASV_57548,0,0,0,0,0,0,0
ASV_245984,0,0,0,0,0,0,0
ASV_44715,0,0,0,0,0,0,0
ASV_196761,0,0,0,0,0,0,0
ASV_81544,0,0,0,0,0,0,0
ASV_152803,0,3.19E-05,0,0,0,0,0
ASV_2222,0,0,0,0,0,0,0
ASV_3734,0,0,0,0,0,0,0
ASV_64102,0,0,0,0,0,0,0
ASV_188422,0,0,0,0,0,0,0
ASV_211882,0,0,0,0,0,0,0
ASV_83707,0,0,0,3.19E-05,0,0,0
ASV_98999,0,0,0,0,0,0,0
ASV_15552,0,0,0,0,0,0,0
ASV_102990,0,0,0,0,0,0,0
ASV_33833,0,0,0,0,0,0,0
ASV_228986,0,0,0,0,0,0,0
ASV_120165,0,0,0,0,0,0,0
ASV_32463,0,0.000191186,0,0,0,0,0
ASV_174661,0,0,0,0,0,0,0
ASV_148374,0,3.19E-05,0,0,0,0,0
ASV_135039,0,0,0,0,0,0,0
ASV_45036,0,0,0,0,0,0,0
ASV_152123,0,0,0,0,0,0,0
ASV_109302,0,0,0,0,0,0,0
ASV_152520,0,0,0,0,0,0,0
ASV_219195,0,0,0,0,0,0,0
ASV_58631,0,0,0,0,0,0,0
ASV_189984,0,0,0,3.19E-05,0,0,0
ASV_89502,0,0,0,0,0,0,0
ASV_35510,0,0,0,0,0,0,0
ASV_208736,0,0,0,0,0,0,0
ASV_48012,0,0,0,0,0,0,0
ASV_171432,0,0,0,0,0,0,0
ASV_172694,0,0,0,0,0,0,0
ASV_43524,0,0,0,0,0,0,0
ASV_94748,0,0,0,0,0,0,0
ASV_92449,0,0,0,0,0,0,0
ASV_182428,0,0,0,3.19E-05,0,0,0
ASV_41381,0,0,0,3.19E-05,0,0,0
ASV_37978,0,0,0,0,0,0,0
ASV_162044,0,0,0,3.19E-05,0,0,0
ASV_199198,0,0,0,6.37E-05,0,0,0
ASV_230326,0,0,0,0,0,0,0
ASV_89884,0,0,0,0,0,0,0
ASV_103127,0,0,0,0,0,0,0
ASV_185520,0,0,0,0,0,0,0
ASV_169620,0,0,0,0,0,0,0
ASV_30530,0,0,0,0,0,0,0
ASV_198035,0,0,0,0,0,0,0
ASV_12803,0,0,0,0,0,0,0
ASV_28766,0,0,0,0,0,0,0
ASV_184829,0,0,0,0,0,0,0
ASV_56324,0,0,0,0,0,0,0
ASV_230132,0,0,0,0,0,0,0
ASV_19492,0,0,0,3.19E-05,0,0,0
ASV_232005,0,0,0,0,0,0,0
ASV_125429,0,0,0,0,0,0,0
ASV_60323,0,0,0,0,0,0,0
ASV_182658,0,0,0,0,0,0,0
ASV_168698,0,0,0,0,0,0,0
ASV_216105,0,0,0,0,0,0,0
ASV_2545,0,0,0,0,0,0,0
ASV_100994,0,0,0,0,0,0,0
ASV_91992,0,0,0,0,0,0,0
ASV_53578,0,0,0,3.19E-05,0,0,0
ASV_216726,0,0,0,0,0,0,0
ASV_209724,0,0,0,0,0,0,0
ASV_108158,0,0,0,0,0,0,0
ASV_2765,0,0,0,0,0,0,0
ASV_115452,0,0,0,0,0,0,0
ASV_228664,0,0,0,0,0,0,0
ASV_63994,0,0,0,0,0,0,0
ASV_160649,0,0,0,0,0,0,0
ASV_121491,0,0,0,0,0,0,0
ASV_166988,0,3.19E-05,0,0,0,0,0
ASV_210315,0,0,0,0,0,0,0
ASV_127378,0,0,0,0,0,0,0
ASV_105721,0,0,0,0,0,0,0
ASV_228172,0,0,0,3.19E-05,0,0,0
ASV_56180,0,0,0,0,0,0,0
ASV_26024,0,0,0,0,0,0,0
ASV_217536,0,0,0,0,0,0,0
ASV_45155,0,0,0,0,0,0,0
ASV_50633,0,0,0,0,0,0,0
ASV_7060,0,0,0,0,0,0,0
ASV_75523,0,0,0,0,0,0,0
ASV_164659,0,0,0,0,0,0,0
ASV_160333,0,0,0,0,0,0,0
ASV_123209,0,0,0,3.19E-05,0,0,0
ASV_9897,0,0,0,0,0,0,0
ASV_37879,0,0,0,0,0,0,0
ASV_126883,0,0,0,0,0,0,0
ASV_150576,0,0,0,0,0,0,0
ASV_81926,0,0,0,0,0,0,0
ASV_9882,0,0,0,0,0,0,0
ASV_121380,0,0,0,0,0,0,0
ASV_164034,0,0,0,0,0,0,0
ASV_211304,0,0,0,0,0,0,0
ASV_110712,0,0,0,0,0,0,0
ASV_177238,0,0,0,0,0,0,0
ASV_6652,0,0,0,0,0,0,0
ASV_173657,0,0,0,0,0,0,0
ASV_186160,0,0,0,0,0,0,0
ASV_9535,0,0,0,0,0,0,0
ASV_31188,0,0,0,0,0,0,0
ASV_242616,0,0,0,0,0,0,0
ASV_125095,0,0,0,0,0,0,0
ASV_59591,0,3.19E-05,0,0,0,0,0
ASV_107935,0,0,0,0,0,0,0
ASV_68323,0,0,0,0,0,0,0
ASV_195696,0,0,0,0,0,0,0
ASV_67065,0,6.37E-05,0,0,0,0,0
ASV_130638,0,0,0,0,0,0,0
ASV_96999,0,0,0,0,0,0,0
ASV_215544,0,0,0,0,0,0,0
ASV_32809,0,0,0,0,0,0,0
ASV_83897,0,6.37E-05,0,0,0,0,0
ASV_250849,0,0,0,0,0,0,0
ASV_230291,0,0,0,0,0,0,0
ASV_124704,0,0,0,0,0,0,0
ASV_239905,0,0,0,0,0,0,0
ASV_127120,0,6.37E-05,0,0,0,0,0
ASV_158579,0,0,0,0,0,0,0
ASV_153161,0,0,0,0,0,0,0
ASV_219711,0,0.000127458,0,0,0,0,0
ASV_182858,0,0,0,0,0,0,0
ASV_119036,0,0,0,6.37E-05,0,0,0
ASV_1746,0,0,0,0,0,0,0
ASV_135289,0,0,0,0,0,0,0
ASV_87147,0,0,0,0,0,0,0
ASV_155814,0,0,0,0,0,0,0
ASV_93920,0,0,0,0,0,0,0
ASV_222375,0,0,0,0,0,0,0
ASV_128286,0,0,0,0,0,0,0
ASV_16653,0,0,0,0,0,0,0
ASV_864,0,0,0,0,0,0,0
ASV_212292,0,0,0,0,0,0,0
ASV_146387,0,0,0,0,0,0,0
ASV_163446,0,0,0,0,0,0,0
ASV_243138,0,0,0,0,0,0,0
ASV_125848,0,0,0,0,0,0,0
ASV_68275,0,0,0,3.19E-05,0,0,0
ASV_16512,0,0,0,0,0,0,0
ASV_58075,0,0,0,0,0,0,0
ASV_28866,0,0,0,0,0,0,0
ASV_84746,0,0,0,0,0,0,0
ASV_62589,0,0,0,0,0,0,0
ASV_151664,0,0,0,0,0,0,0
ASV_36527,0,0,0,0,0,0,0
ASV_210253,0,6.37E-05,0,0,0,0,0
ASV_141187,0,0,0,6.37E-05,0,0,0
ASV_9931,0,0,0,0,0,0,0
ASV_110190,0,0,0,0,0,0,0
ASV_32247,0,0,0,0,0,0,0
ASV_95297,0,3.19E-05,0,0,0,0,0
ASV_222465,0,0,0,0,0,0,0
ASV_165872,0,3.19E-05,0,0,0,0,0
ASV_252218,0,0,0,0,0,0,0
ASV_125339,0,0,0,0,0,0,0
ASV_251711,0,0,0,0,0,0,0
ASV_139892,0,6.37E-05,0,0,0,0,0
ASV_191463,0,0,0,0,0,0,0
ASV_238474,0,0,0,0,0,0,0
ASV_134996,0,0,0,0,0,0,0
ASV_8457,0,0,0,0,0,0,0
ASV_53250,0,0,0,0,0,0,0
ASV_99657,0,0,0,0,0,0,0
ASV_52503,0,0,0,0,0,0,0
ASV_12171,0,0,0,0,0,0,0
ASV_27868,0,0,0,0,0,0,0
ASV_46644,0,0,0,0,0,0,0
ASV_161177,0,0,0,0,0,0,0
ASV_65061,0,0,0,0,0,0,0
ASV_74986,0,0,0,0,0,0,0
ASV_183394,0,0,0,0,0,0,0
ASV_157897,0,0,0,0,0,0,0
ASV_191942,0,0,0,3.19E-05,0,0,0
ASV_186289,0,0,0,0,0,0,0
ASV_250439,0,0,0,0,0,0,0
ASV_241934,0,0,0,0,0,0,0
ASV_203072,0,0,0,0,0,0,0
ASV_45205,0,0,0,0,0,0,0
ASV_117062,0,0,0,0,0,0,0
ASV_61759,0,0,0,0,0,0,0
ASV_32719,0,0,0,0,0,0,0
ASV_226240,0,0,0,0,0,0,0
ASV_131399,0,0,0,0,0,0,0
ASV_130677,0,0,0,0,0,0,0
ASV_250463,0,0,0,0,0,0,0
ASV_136293,0,0,0,0,0,0,0
ASV_250506,0,0,0,0,0,0,0
ASV_227613,0,0,0,0,0,0,0
ASV_8519,0,0,0,0,0,0,0
ASV_245354,0,0,0,0,0,0,0
ASV_219869,0,0,0,0,0,0,0
ASV_186509,0,0,0,3.19E-05,0,0,0
ASV_231002,0,0,0,3.19E-05,0,0,0
ASV_107189,0,0,0,0,0,0,0
ASV_35786,0,0,0,0,0,0,0
ASV_112556,0,0,0,0,0,0,0
ASV_149456,0,0,0,0,0,0,0
ASV_29639,0,0,0,0,0,0,0
ASV_38426,0,0,0,0,0,0,0
ASV_224880,0,0,0,0,0,0,0
ASV_172553,0,0,0,0,0,0,0
ASV_252209,0,0,0,6.37E-05,0,0,0
ASV_127195,0,0,0,0,0,0,0
ASV_128943,0,0,0,0,0,0,0
ASV_216950,0,0,0,0,0,0,0
ASV_124059,0,0,0,0,0,0,0
ASV_98298,0,0,0,0,0,0,0
ASV_127100,0,0,0,0,0,0,0
ASV_99649,0,0,0,0,0,0,0
ASV_72940,0,0,0,0,0,0,0
ASV_105498,0,0,0,3.19E-05,0,0,0
ASV_127912,0,0,0,0,0,0,0
ASV_220470,0,0,0,0,0,0,0
ASV_86645,0,6.37E-05,0,0,0,0,0
ASV_242755,0,0,0,0,0,0,0
ASV_85783,0,0,0,0,0,0,0
ASV_201155,0,0,0,0,0,0,0
ASV_209643,0,3.19E-05,0,0,0,0,0
ASV_132601,0,0,0,0,0,0,0
ASV_120120,0,0,0,0,0,0,0
ASV_87567,0,0,0,0,0,0,0
ASV_250560,0,0,0,0,0,0,0
ASV_133156,0,0,0,0.000318644,0,0,0
ASV_83467,0,0,0,0,0,0,0
ASV_130327,0,0,0,0,0,0,0
ASV_93856,0,0,0,0,0,0,0
ASV_172852,0,0,0,0,0,0,0
ASV_4428,0,0,0,0,0,0,0
ASV_162400,0,0,0,0,0,0,0
ASV_216325,0,0.000828474,0,0,0,0,0
ASV_63381,0,0,0,0,0,0,0
ASV_131233,0,0,0,0,0,0,0
ASV_28379,0,0,0,0,0,0,0
ASV_142493,0,0,0,0,0,0,0
ASV_151679,0,0,0,0,0,0,0
ASV_170199,0,0,0,0,0,0,0
ASV_71299,0,0,0,0,0,0,0
ASV_170495,0,0,0,0,0,0,0
ASV_222835,0,0,0,0,0,0,0
ASV_13399,0,0,0,0,0,0,0
ASV_94169,0,0.00050983,0,0,0,0,0
ASV_60655,0,0,0,0.000414237,0,0,0
ASV_120706,0,0,0,0,0,0,0
ASV_161663,0,0,0,0,0,0,0
ASV_172028,0,0.000477966,0,0,0,0,0
ASV_99798,0,0,0,0.000573559,0,0,0
ASV_41304,0,0,0,0,0,0,0
ASV_96863,0,0,0,0,0,0,0
ASV_28787,0,0,0,0,0,0,0
ASV_109068,0,0,0,0,0,0,0
ASV_180457,0,0.000477966,0,0,0,0,0
ASV_129041,0,0.000350508,0,0,0,0,0
ASV_22780,0,0,0,0.000191186,0,0,0
ASV_184099,0,0,0,0,0,0,0
ASV_5414,0,0,0,0,0,0,0
ASV_85135,0,0,0,0,0,0,0
ASV_176054,0,0,0,0,0,0,0
ASV_142090,0,0,0,0,0,0,0
ASV_80821,0,9.56E-05,0,0.000127458,0,0,0
ASV_239780,0,0,0,0,0,0,0
ASV_175253,0,0,0,0,0,0,0
ASV_83691,0,0,0,0,0,0,0
ASV_104889,0,0.000414237,0,0,0,0,0
ASV_101869,0,0,0,0,0,0,0
ASV_148012,0,0,0,0,0,0,0
ASV_62806,0,0,0,0,0,0,0
ASV_95546,0,0,0,0,0,0,0
ASV_86202,0,0,0,0,0,0,0
ASV_25197,0,0.00050983,0,0,0,0,0
ASV_62356,0,0,0,0.000414237,0,0,0
ASV_169912,0,0,0,0,0,0,0
ASV_14340,0,0,0,0,0,0,0
ASV_69934,0,0,0,0,0,0,0
ASV_151435,0,0,0,0,0,0,0
ASV_151198,0,0,0,0,0,0,0
ASV_73423,0,0,0,0,0,0,0
ASV_128004,0,0,0,0,0,0,0
ASV_247352,0,0,0,0,0,0,0
ASV_94424,0,0,0,0,0,0,0
ASV_182215,0,0,0,0,0,0,0
ASV_122561,0,0.000318644,0,0,0,0,0
ASV_90078,0,0.000286779,0,0,0,0,0
ASV_74127,0,0.000350508,0,0,0,0,0
ASV_226102,0,0.000350508,0,0,0,0,0
ASV_82183,0,0,0,3.19E-05,0,0,0
ASV_12990,0,0,0,0.000350508,0,0,0
ASV_127835,0,0,0,0,0,0,0
ASV_200787,0,0,0,0,0,0,0
ASV_152775,0,0,0,0,0,0,0
ASV_214028,0,0,0,0,0,0,0
ASV_143288,0,0,0,0,0,0,0
ASV_202821,0,0,0,0,0,0,0
ASV_139875,0,0,0,0,0,0,0
ASV_145116,0,0,0,0,0,0,0
ASV_222453,0,0,0,3.19E-05,0,0,0
ASV_17446,0,0,0,0,0,0,0
ASV_221707,0,0,0,0,0,0,0
ASV_208858,0,0,0,0,0,0,0
ASV_202137,0,0,0,0,0,0,0
ASV_130198,0,0,0,0,0,0,0
ASV_116353,0,0,0,0,0,0,0
ASV_63775,0,0,0,0,0,0,0
ASV_21098,0,0,0,0,0,0,0
ASV_33943,0,0,0,0,0,0,0
ASV_12365,0,0,0,0.000382373,0,0,0
ASV_211813,0,0,0,0,0,0,0
ASV_190237,0,0,0,0,0,0,0
ASV_35021,0,0,0,0,0,0,0
ASV_181022,0,0,0,0,0,0,0
ASV_46039,0,0,0,0,0,0,0
ASV_40202,0,0,0,0,0,0,0
ASV_144052,0,0,0,0,0,0,0
ASV_114524,0,0,0,0,0,0,0
ASV_11182,0,0,0,0,0,0,0
ASV_76834,0,0,0,0,0,0,0
ASV_63592,0,0.000414237,0,0,0,0,0
ASV_45778,0,0,0,0,0,0,0
ASV_202905,0,0,0,0,0,0,0
ASV_55291,0,0,0,0,0,0,0
ASV_17790,0,0,0,0,0,0,0
ASV_170225,0,0,0,0,0,0,0
ASV_136084,0,0,0,0,0,0,0
ASV_110437,0,0,0,0,0,0,0
ASV_96278,0,0,0,0,0,0,0
ASV_101325,0,0.000223051,0,0,0,0,0
ASV_149084,0,0.000382373,0,0,0,0,0
ASV_196254,0,0.000254915,0,0,0,0,0
ASV_18531,0,0.000318644,0,0,0,0,0
ASV_50472,0,0.000159322,0,0,0,0,0
ASV_52335,0,0,0,0.000286779,0,0,0
ASV_21665,0,0,0,0,0,0,0
ASV_23404,0,0,0,0,0,0,0
ASV_92830,0,0,0,0,0,0,0
ASV_231394,0,0,0,0,0,0,0
ASV_218306,0,0,0,0,0,0,0
ASV_187351,0,0,0,0,0,0,0
ASV_108956,0,0,0,0,0,0,0
ASV_64923,0,0,0,0,0,0,0
ASV_85427,0,0,0,0,0,0,0
ASV_110347,0,0,0,0,0,0,0
ASV_219709,0,0,0,0,0,0,0
ASV_213733,0,0,0,0,0,0,0
ASV_231085,0,0,0,0,0,0,0
ASV_80210,0,0,0,0,0,0,0
ASV_248463,0,0,0,0,0,0,0
ASV_150030,0,0,0,0,0,0,0
ASV_42742,0,0.000159322,0,0,0,0,0
ASV_170893,0,0.000223051,0,3.19E-05,0,0,0
